Angle_deg,X_position,Y_position,X_modulated,Y_modulated,Modulated_radius,Cost,Cost_squared,Sigma_alpha_um_per_N,Sigma_beta_um_per_N,Sigma_alphabeta_um_per_N
0.0,0.7,0.0,0.11697912983044126,0.0,0.11697912983044126,188.03729240453683,13.712669047437002,2.7425338094874006,10.376609931721255,-5.329369313548008e-19
0.1,0.6999998476066775,0.00017458133135484803,0.11697907643768879,0.00020422394027517016,0.11697925470626157,188.0400583174807,13.712769899530901,2.7425369038783924,10.376605977065138,-0.0017700572473031994
0.2,0.6999993904271749,0.0003491621306091138,0.11697891625577211,0.0004084485661535688,0.11697962933180348,188.04835613585985,13.713072454262752,2.7425461870327164,10.376594113114752,-0.0035401002944880247
0.30000000000000004,0.6999986284628852,0.0005237418656638367,0.11697864927371332,0.0006126745631935295,0.11698025370130984,188.06218609830583,13.713576706982968,2.7425616588943997,10.376574339923962,-0.005310114941571629
0.4,0.6999975617161309,0.0006983200044232997,0.11697827547321635,0.0008169026168635968,0.11698112780518544,188.08154860250815,13.714282649942291,2.742583319370149,10.376546657582605,-0.007080086988842243
0.5,0.6999961901901635,0.0008728960147966514,0.1169777948286677,0.0010211334124976368,0.11698225162999726,188.10644420517158,13.715190272291945,2.742611168329363,10.37651106621639,-0.008850002236994779
0.6000000000000001,0.699994513889163,0.0010474693646995265,0.11697720730713715,0.001225367635249948,0.11698362515847446,188.13687362195188,13.716299560083684,2.7426452056041075,10.376467565986982,-0.010619846487266259
0.7000000000000001,0.6999925328182386,0.0012220395220556698,0.11697651286837932,0.0014296059700503862,0.11698524836950903,188.17283772738378,13.717610496270252,2.742685430989164,10.376416157091935,-0.012389605541571428
0.8,0.6999902469834285,0.0013966059547985553,0.11697571146483475,0.0016338491015594875,0.11698712123815569,188.21433755477815,13.71912306070538,2.74273184424199,10.376356839764755,-0.01415926520263822
0.9,0.6999876563916994,0.0015711681308730099,0.11697480304163188,0.0018380977141236074,0.11698924373563253,188.2613742961126,13.720837230144252,2.742784445082747,10.376289614274846,-0.01592881127414333
1.0,0.6999847610509471,0.0017457255182368346,0.11697378753658881,0.002042352491730065,0.11699161582932127,188.31394930189657,13.722752978243708,2.742843233194275,10.376214480927528,-0.01769822956084764
1.1,0.6999815609699962,0.0019202775848624236,0.1169726648802159,0.002246614117962306,0.11699423748276802,188.37206408103032,13.72487027556291,2.7429082082221536,10.376131440064045,-0.019467505868731687
1.2000000000000002,0.6999780561586003,0.0020948237987383914,0.11697143499571783,0.002450883275955071,0.11699710865568344,188.43572030062865,13.727189089563407,2.7429793697746265,10.376040492061541,-0.021236626005131348
1.3,0.6999742466274415,0.002269363627871188,0.11697009779899672,0.002655160648349585,0.11700022930394369,188.50491978584634,13.729709384609944,2.743056717422675,10.375941637333082,-0.023005575778872963
1.4000000000000001,0.6999701323881307,0.0024438965402867247,0.11696865319865507,0.0028594469172487616,0.1170035993795909,188.57966451967349,13.732431121970846,2.7431402506999905,10.375834876327634,-0.024774341000409008
1.5,0.6999657134532076,0.0026184220040319935,0.116967101095999,0.0030637427641724228,0.11700721883083398,188.65995664271767,13.735354259818626,2.7432299691029813,10.375720209530071,-0.026542907481953506
