Angle_deg,X_position,Y_position,X_modulated,Y_modulated,Modulated_radius,Cost,Cost_squared,Sigma_alpha_um_per_N,Sigma_beta_um_per_N,Sigma_alphabeta_um_per_N
2.9000000000000004,0.49987186455714433,0.10506069855646662,0.114932217456995,0.005823835467128201,0.11507967530858855,843.0615625091507,29.035522425283666,5.773925639250475,5.988412799010939,0.32288769333727774
3.0,0.49986287732417606,0.10523504847509271,0.11492285147275018,0.00602452797752582,0.11508065314369652,843.1709019883184,29.037405221340258,5.77311852169131,5.9893373669788925,0.3230726521000621
3.1,0.49985358572249455,0.10540938243799022,0.11491314833561389,0.00622520625577096,0.11508164429364785,843.2817375407681,29.039313654781306,5.772313652943298,5.9902577911442885,0.3232583771130436
3.2,0.49984398978041944,0.10558369991381249,0.114903108118782,0.006425869762522773,0.11508264881189262,843.3940754377204,29.041247828523492,5.771511031812882,5.991174072474005,0.3234448762070008
3.3000000000000003,0.49983408952719777,0.10575800037126314,0.1148927308957141,0.006626517958805344,0.11508366675133942,843.5079218953963,29.04320784444095,5.770710657083973,5.9920862119609515,0.3236321572133372
3.4000000000000004,0.4998238849930043,0.10593228327909764,0.11488201674013078,0.006827150306003948,0.11508469816435396,843.6232830748887,29.045193803362523,5.76991252751796,5.992994210624089,0.32382022796396975
3.5,0.499813376208941,0.10610654810612496,0.11487096572601088,0.007027766265861294,0.11508574310275771,843.7401650820382,29.04720580506907,5.769116641853715,5.993898069508409,0.32400909629122276
3.6,0.4998025632070373,0.10628079432120922,0.11485957792758886,0.007228365300473762,0.11508680161782649,843.8585739673136,29.04924394829087,5.7683229988076254,5.994797789684924,0.3241987700277256
3.7,0.4997914460202497,0.10645502139327119,0.11484785341935203,0.007428946872287594,0.1150878737602891,843.9785157256839,29.0513083307049,5.7675315970735825,5.995693372250648,0.32438925700630794
3.8000000000000003,0.4997800246824621,0.10662922879129003,0.11483579227603799,0.0076295104440951104,0.11508895958032596,844.0999962964962,29.05339904893223,5.766742435323007,5.996584818328608,0.3245805650598882
3.9000000000000004,0.499768299228485,0.10680341598430487,0.11482339457263206,0.007830055479030863,0.1150900591275678,844.2230215633631,29.055516198535575,5.765955512204883,5.997472129067808,0.3247727020213838
4.0,0.49975626969405607,0.10697758244141639,0.11481066038436467,0.008030581440567801,0.11509117245109425,844.3475973540264,29.057659874016462,5.765170826345731,5.998355305643219,0.32496567572358825
4.1000000000000005,0.4997439361158397,0.1071517276317885,0.11479758978670886,0.008231087792513416,0.11509229959943257,844.4737294402463,29.059830168812866,5.764388376349648,5.9992343492557945,0.32515949399907634
4.2,0.49973129853142717,0.10732585102464991,0.11478418285537777,0.008431573999005853,0.11509344062055626,844.6014235376756,29.062027175296556,5.763608160798314,6.0001092611324145,0.32535416468009726
4.3,0.4997183569793359,0.10749995208929579,0.11477043966632224,0.008632039524510035,0.11509459556188385,844.7306853057411,29.064250984770638,5.762830178251008,6.000980042525906,0.32554969559847247
4.4,0.4997051114990102,0.10767403029508932,0.11475636029572839,0.008832483833813746,0.11509576447027757,844.8615203475273,29.066501687467092,5.762054427244634,6.001846694715013,0.3257460945854865
4.5,0.49969156213082044,0.1078480851114634,0.11474194482001526,0.009032906392023707,0.11509694739204203,844.9939342096568,29.068779372544295,5.761280906293737,6.002709219004395,0.3259433694717913
4.6000000000000005,0.4996777089160633,0.10802211600792219,0.11472719331583235,0.00923330666456163,0.11509814437292291,845.127932382157,29.071084128084337,5.760509613890469,6.003567616724611,0.32614152808728275
4.7,0.49966355189696154,0.10819612245404275,0.11471210586005752,0.009433684117160284,0.11509935545810587,845.2635202983682,29.07341604109101,5.759740548504694,6.004421889232077,0.3263405782610225
4.800000000000001,0.49964909111666383,0.10837010391947667,0.1146966825297945,0.0096340382158595,0.11510058069221504,845.4007033347978,29.07577519748696,5.758973708583918,6.005272037909105,0.3265405278211089
4.9,0.4996343266192447,0.1085440598739517,0.11468092340237082,0.009834368427002199,0.11510182011931203,845.5394868110261,29.07816168211165,5.758209092553372,6.006118064163828,0.3267413845945955
5.0,0.4996192584497044,0.1087179897872733,0.11466482855533564,0.010034674217230397,0.11510307378289453,845.6798759895725,29.080575578718733,5.757446698815982,6.006959969430249,0.32694315640736427
5.1000000000000005,0.4996038866539687,0.10889189312932634,0.11464839806645738,0.01023495505348118,0.11510434172589515,845.8218760757869,29.08301696997385,5.756686525752418,6.007797755168142,0.32714585108404043
5.2,0.49958821127888875,0.10906576937007664,0.11463163201372183,0.010435210402982679,0.1151056239906802,845.9654922177311,29.085485937452226,5.755928571721093,6.008631422863131,0.32734947644787554
5.300000000000001,0.499572232372241,0.10923961797957267,0.11461453047532996,0.010635439733250039,0.11510692061904851,846.1107295060657,29.08798256163644,5.755172835058198,6.009460974026612,0.3275540403206535
5.4,0.49955594998272707,0.10941343842794705,0.11459709352969588,0.010835642512081346,0.1151082316522302,846.2575929739261,29.090506921913995,5.754419314077693,6.010286410195731,0.32775955052257927
5.5,0.49953936415997346,0.1095872301854183,0.11457932125544486,0.011035818207553567,0.11510955713088557,846.4060875968181,29.09305909657522,5.753668007071361,6.0111077329334215,0.3279660148721772
5.6000000000000005,0.49952247495453156,0.10976099272229231,0.1145612137314113,0.01123596628801848,0.11511089709510386,846.556218292497,29.095639162810926,5.752918912308804,6.011924943828325,0.32817344118619024
5.7,0.4995052824178774,0.10993472550896413,0.11454277103663688,0.011436086222098553,0.11511225158440214,846.7079899208538,29.098247196710215,5.75217202803747,6.012738044494815,0.32838183727947423
5.800000000000001,0.49948778660241155,0.11010842801591939,0.11452399325036856,0.011636177478682858,0.11511362063772415,846.8614072838016,29.100883273258244,5.751427352482671,6.013547036572966,0.328591210964892
5.9,0.49946998756145894,0.11028209971373605,0.11450488045205684,0.01183623952692294,0.11511500429343918,847.0164751251598,29.10354746633406,5.7506848838476,6.0143519217285295,0.32880157005321403
6.0,0.4994518853492686,0.11045574007308598,0.1144854327213538,0.012036271836228693,0.11511640258934093,847.173198130543,29.106239848708437,5.7499446203133555,6.015152701652915,0.32901292235301105
6.1000000000000005,0.49943348002101373,0.11062934856473655,0.11446565013811145,0.012236273876264218,0.11511781556264644,847.3315809272542,29.108960492041867,5.7492065600389815,6.015949378063194,0.32922527567056
6.2,0.4994147716327913,0.11080292465955226,0.1144455327823799,0.012436245116943644,0.11511924324999491,847.4916280841553,29.111709466882143,5.748470701161443,6.01674195270205,0.3294386378097262
6.300000000000001,0.4993957602416219,0.11097646782849636,0.11442508073440566,0.012636185028426996,0.1151206856874467,847.65334411157,29.114486842662537,5.74773704179569,6.017530427337771,0.32965301657187346
6.4,0.49937644590544983,0.11114997754263245,0.11440429407462996,0.012836093081115997,0.1151221429104822,847.8167334611675,29.11729268769965,5.747005580034666,6.018314803764233,0.32986841975575354
6.5,0.4993568286831425,0.1113234532731261,0.11438317288368716,0.01303596874564987,0.11512361495400075,847.9818005258455,29.12012706919126,5.746276313949317,6.019095083800886,0.3300848551574065
6.6000000000000005,0.4993369086344907,0.11149689449124642,0.1143617172424031,0.013235811492901168,0.11512510185231965,848.148549639625,29.1229900532144,5.74554924158863,6.019871269292713,0.33030233057005537
6.7,0.499316685820208,0.11167030066836778,0.11433992723179362,0.013435620793971533,0.11512660363917308,848.316985077539,29.125881704723362,5.744824360979659,6.020643362110225,0.3305208537840087
6.800000000000001,0.4992961603019308,0.11184367127597128,0.11431780293306291,0.013635396120187498,0.11512812034771103,848.4871110555167,29.128802087547587,5.744101670127529,6.0214113641494365,0.33074043258655084
6.9,0.4992753321422182,0.1120170057856465,0.11429534442760218,0.013835136943096245,0.11512965201049832,848.658931730278,29.131751264389823,5.743381167015481,6.022175277331835,0.33096107476184644
7.0,0.4992542014045517,0.11219030366909295,0.11427255179698809,0.014034842734461372,0.1151311986595136,848.8324511992197,29.134729296824087,5.742662849604879,6.022935103604388,0.3311827880908298
7.1000000000000005,0.49923276815333484,0.11236356439812187,0.11424942512298142,0.014234512966258647,0.11513276032614836,849.0076735003125,29.137736245293876,5.741946715835256,6.023690844939474,0.3314055803511164
7.2,0.49921103245389337,0.11253678744465767,0.11422596448752566,0.014434147110671735,0.11513433704120585,849.1846026119804,29.140772169110075,5.741232763624311,6.024442503334895,0.33162945931688637
7.300000000000001,0.49918899437247477,0.11270997228073966,0.11420216997274565,0.014633744640087943,0.11513592883490015,849.363242452994,29.143837126449117,5.740520990867936,6.0251900808138625,0.3318544327587825
7.4,0.49916665397624826,0.11288311837852358,0.11417804166094647,0.014833305027093948,0.11513753573685533,849.5435968823753,29.146931174351362,5.739811395440286,6.0259335794249225,0.332080508443825
7.5,0.49914401133330427,0.11305622521028325,0.11415357963461192,0.015032827744471514,0.1151391577761043,849.7256696992679,29.1500543687189,5.739103975193738,6.0266730012419885,0.33230769413529
